Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter CO mg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
27.12.2014 00:00;;;33,8623776076;100;9,9224958153;100;49,0239512134;100;7,4703392924;100;6,5016146993;100
28.12.2014 00:00;;;25,4058312507;100;5,8412163449;100;34,3312098257;100;6,1165266521;100;5,5627710153;100
29.12.2014 00:00;;;22,3748698007;100;15,72417009;100;46,4014016982;100;2,8119397572;96;1,7037088913;96
30.12.2014 00:00;;;26,3039473809;100;18,0578667737;100;53,8963678111;100;2,98038895;100;1,4240046396;100
31.12.2014 00:00;;;34,5695212089;100;20,9189815403;100;66,5337250024;100;10,2955738667;100;7,0115212875;100
01.01.2015 00:00;;;33,6660295358;100;22,8959131153;100;68,650984776;100;19,5359563771;100;16,908342325;100
02.01.2015 00:00;;;25,3610904466;100;23,3835004672;100;61,0910791605;100;4,6292405313;100;3,3779602833;100
03.01.2015 00:00;;;18,7585605125;100;23,931759566;100;55,3262891292;100;3,4327996545;92;0,6107020818;92
04.01.2015 00:00;;;20,1221284099;100;21,8947946083;100;53,5773745714;100;4,021426145;83;0,82197239;83
05.01.2015 00:00;;;70,1572686042;100;113,4725506802;100;243,5433260436;100;16,0597554957;96;10,4273174065;96
06.01.2015 00:00;;;71,4076768769;100;174,4406746744;100;337,9530277795;100;18,6183405543;96;13,1625060043;96
07.01.2015 00:00;;;63,1269047457;100;122,5438494929;100;250,3739067708;100;11,7844756229;100;6,9681909521;100
08.01.2015 00:00;;;51,2217305483;96;71,4474804116;96;160,3934806173;96;7,5177249868;79;3,8289814132;79
09.01.2015 00:00;;;50,2679976227;100;47,0260499807;100;122,1238019932;100;8,9012753758;92;6,7395421159;92
10.01.2015 00:00;;;21,3716223675;100;11,1450799635;100;38,4013045518;100;6,7487126674;92;4,5689276379;92
11.01.2015 00:00;;;30,4732847909;100;37,4739983385;100;87,7335542521;100;28,965819516;100;18,7007546764;100
12.01.2015 00:00;;;61,5068020112;100;111,6619871445;100;232,1263183681;100;15,1682290778;100;10,815549025;100
13.01.2015 00:00;;;41,2914780343;100;35,8107041204;100;96,0102339303;100;7,0801679905;88;5,0620684429;88
14.01.2015 00:00;;;51,328514594;100;49,1378065832;100;126,4110830531;100;7,4760987167;100;3,9845795903;100
15.01.2015 00:00;;;26,4087153499;92;25,5658376643;92;65,4733153009;92;6,4739619194;100;2,4635317403;100
16.01.2015 00:00;;;72,4977720683;100;140,9004090426;100;287,7935970854;100;13,7223542083;100;9,7262693292;100
17.01.2015 00:00;;;18,3882765277;100;11,1117027479;100;35,3669583264;100;4,9170205097;100;2,7840805125;100
18.01.2015 00:00;;;29,0402529189;100;15,6713286968;100;52,9860431676;100;8,7227146417;100;4,6103389153;100
19.01.2015 00:00;;;39,8335625035;100;48,6080643258;100;114,1066847933;100;2,7810617058;96;1,3314064725;96
20.01.2015 00:00;;;36,4895409767;100;57,7626426008;100;124,7508588708;100;6,3961185667;79;3,4638920281;79
21.01.2015 00:00;;;32,3040550947;100;38,1594109768;100;90,6116350672;100;4,0861015396;100;2,2381036861;100
22.01.2015 00:00;;;56,2335972927;92;92,0006080418;92;196,8105263806;92;18,8718550576;92;12,0650956545;92
23.01.2015 00:00;;;84,7586258274;100;167,7295907329;100;341,0494404673;100;36,8954521285;100;26,6255547458;100
24.01.2015 00:00;;;61,8521501289;100;94,0400462765;100;205,5453408394;100;16,1635906403;100;12,8428781403;100
25.01.2015 00:00;;;49,6998627453;100;49,0251336433;100;124,6102669522;100;11,7462586424;100;8,4273990062;100
26.01.2015 00:00;;;45,5824558742;100;45,3074719883;100;114,8122730723;100;5,9191581903;100;3,7887836201;100
27.01.2015 00:00;;;27,6075701069;96;19,9368587066;96;58,0710902105;96;4,646340016;96;2,330747742;96
28.01.2015 00:00;;;80,1003815611;100;182,1942933484;100;358,4932617974;100;16,0168039796;100;11,142931594;100
29.01.2015 00:00;;;35,2170318009;96;45,5759063357;96;104,857016682;96;3,5087302238;88;1,7864446524;88
30.01.2015 00:00;;;22,5581593853;100;21,7216606062;100;55,7488567917;100;5,2097132833;100;0,7690303458;100
31.01.2015 00:00;;;34,983012737;100;35,3151602564;100;88,9445776087;100;8,8635605048;88;4,6418242667;88
01.02.2015 00:00;;;30,8379089177;100;23,8376268346;100;67,261802721;100;9,8130554833;100;8,3364642667;100
02.02.2015 00:00;;;36,2809904704;100;38,9502242813;100;95,7969331722;100;9,3247351313;100;7,9838526285;100
03.02.2015 00:00;;;26,6399924733;100;26,3802346252;100;66,9489909806;100;7,8770915764;100;6,1840982201;100
04.02.2015 00:00;;;36,479165944;92;37,045713611;92;93,0850163416;92;11,2093983333;100;8,5021749104;100
05.02.2015 00:00;;;35,4803861414;100;28,157468575;100;78,504998124;100;6,8672234417;100;4,9468123445;100
06.02.2015 00:00;;;26,7991432025;100;34,8193320102;100;80,0030825141;100;5,1190591958;100;3,0352492465;100
07.02.2015 00:00;;;9,7248643959;100;13,5604992635;100;30,4453072704;100;12,1373849816;79;4,2375402544;79
08.02.2015 00:00;;;12,0483362362;100;12,3096302222;100;30,8574512156;100;5,3655544717;96;2,004846437;96
09.02.2015 00:00;;;25,6577385587;100;39,4759277523;100;85,9769561642;100;2,7087344175;83;1,4162246525;83
10.02.2015 00:00;;;14,9802579518;100;20,1859637036;100;45,8244104908;100;4,5830367265;92;2,2525104697;92
11.02.2015 00:00;;;25,2437947859;100;25,0101364536;100;63,459283287;100;11,8941283899;96;2,0478978399;96
12.02.2015 00:00;;;43,9337883334;96;42,1238613202;96;108,2990484306;96;8,0354127311;92;3,99664795;92
13.02.2015 00:00;;;48,417528165;100;60,8830650031;100;141,4468514898;100;14,933536557;100;5,2154660875;100
14.02.2015 00:00;;;42,8731928734;100;46,802746545;100;114,3877895942;100;14,9152036195;100;12,3913793076;100
15.02.2015 00:00;;;12,9617740472;100;10,6541651343;100;29,2413383724;100;8,1885332773;92;4,4675775462;92
16.02.2015 00:00;;;13,5032208041;100;10,0285335382;100;28,8268200505;100;13,9087073875;100;2,0748024389;100
17.02.2015 00:00;;;18,8327951809;100;17,4899694061;100;45,5574684334;100;11,6445008538;92;1,6463395591;92
18.02.2015 00:00;;;61,8185157658;100;74,6119551282;100;175,8255832017;100;12,0868734333;100;6,7994717875;100
19.02.2015 00:00;;;46,3629690643;100;64,2548363266;100;144,5443589713;100;7,076512619;88;4,3479324778;88
20.02.2015 00:00;;;58,2731011583;96;83,6630311103;96;186,1102126949;96;8,9258509102;96;5,0211071;96
21.02.2015 00:00;;;28,6827377283;100;17,5480786664;100;55,4962019305;100;6,4178324406;96;1,9444993348;96
22.02.2015 00:00;;;31,8197960995;100;26,6909477959;100;72,6035643317;100;6,5436782143;88;4,9396125571;88
23.02.2015 00:00;;;15,9206613955;100;10,4603757505;100;31,9041155422;100;16,8241115825;88;2,2336786587;88
24.02.2015 00:00;;;24,7718674323;100;18,4022587926;100;52,8905188673;100;22,1763364944;96;1,4917713374;96
25.02.2015 00:00;;;58,9648067778;100;94,0350765662;100;202,6504037709;100;20,2278008587;96;4,6502636022;96
26.02.2015 00:00;;;20,080020754;100;10,9423408521;100;36,799917576;100;4,0551076325;83;1,805068375;83
27.02.2015 00:00;;;22,5943275775;96;17,4366130567;96;49,2374723281;96;12,5687422058;83;2,2410494383;83
28.02.2015 00:00;;;9,9018329644;100;5,1299602541;100;17,7404122326;100;9,5293067144;92;1,4307259795;92
01.03.2015 00:00;;;7,3567608245;100;2,9173947524;100;11,8145400062;100;;67;;67
02.03.2015 00:00;;;51,7343016709;100;90,058453147;100;189,3436180795;100;26,2374443029;96;4,8103160116;96
03.03.2015 00:00;;;59,408122054;100;65,912157134;100;160,1218981548;100;28,1156189855;96;6,5090286522;96
04.03.2015 00:00;;;42,5955204869;100;38,1073808073;100;100,8235983604;100;15,5855550236;100;2,1832071764;100
05.03.2015 00:00;;;37,1130199911;96;33,0939622434;96;87,6805942991;96;9,9109182636;92;1,5938677;92
06.03.2015 00:00;;;26,5327268463;100;25,6002930466;100;65,6499746215;100;5,4623922087;96;1,5202132232;96
07.03.2015 00:00;;;19,4198961739;100;14,8925080417;100;42,1756484617;100;8,9081815087;96;2,9181499971;96
08.03.2015 00:00;;;16,53153882;100;12,2532946698;100;35,2545730753;100;3,1130863454;92;1,4649757742;92
09.03.2015 00:00;;;31,0582702007;100;25,1718555662;100;69,5208655058;100;9,3076652368;79;2,8576298579;79
10.03.2015 00:00;;;25,1051115175;100;26,3325114223;100;65,3411889707;100;6,4893612464;96;0,5415060638;96
11.03.2015 00:00;;;38,2416064101;100;40,2432991416;100;99,7333674984;100;23,1930648246;96;2,5229949406;96
12.03.2015 00:00;;;29,6342677404;100;31,3414746071;100;77,52404094;100;23,2747237532;88;2,8628904143;88
13.03.2015 00:00;;;45,2004933913;92;46,8884077656;92;116,8459804571;92;29,1912844312;96;3,9108796855;96
14.03.2015 00:00;;;36,6551562889;100;24,4200854585;100;73,9690468696;100;25,4027612458;100;4,7440453035;100
15.03.2015 00:00;;;56,5618203587;100;45,9076498561;100;126,7087093388;100;34,4545370229;100;6,4851031826;100
16.03.2015 00:00;;;51,6878093607;100;69,7401423887;100;158,2507469306;100;38,4961446514;100;9,4422970903;100
17.03.2015 00:00;;;52,2328289637;100;56,9391459938;100;139,2358440422;100;29,4407763111;100;11,5360467306;100
18.03.2015 00:00;;;71,8545984361;100;81,7387112203;100;196,7513491808;100;50,5665020556;100;17,5327826715;100
19.03.2015 00:00;;;35,1259313298;100;42,1140446021;100;99,4761914818;100;10,9566537674;96;5,6856670616;96
20.03.2015 00:00;;;32,1208301675;96;30,4160380946;96;78,5965363761;96;7,9005662742;92;2,0978940985;92
21.03.2015 00:00;;;27,1627103578;100;18,3535819066;100;55,206983511;100;17,2839263007;100;2,747870209;100
22.03.2015 00:00;;;18,9319603148;100;12,1709756888;100;37,5292111673;100;3,9050391542;100;1,387666766;100
23.03.2015 00:00;;;30,0854291301;100;33,8909455324;100;81,8707939037;100;9,8566181273;100;2,7276213549;100
24.03.2015 00:00;;;40,007051882;100;40,1510532334;100;101,3578612227;100;16,8818100116;96;4,0927897391;96
25.03.2015 00:00;;;37,952146683;100;43,8827596704;100;105,0050034593;100;28,7602902347;100;3,5810768528;100
26.03.2015 00:00;;;28,716517725;96;28,1198766439;96;71,6836892369;96;16,6566741884;96;2,0078560101;96
27.03.2015 00:00;;;38,3531159012;100;41,3171675871;100;101,4857479744;100;9,7853172875;100;3,1236175722;100
28.03.2015 00:00;;;15,8365511212;100;9,9596808297;100;31,054943429;100;16,4142735587;88;2,1644892016;88
29.03.2015 00:00;;;18,2573032584;100;11,2535156697;100;35,4526752017;100;7,4525518515;92;2,6890687712;92
30.03.2015 00:00;;;35,9638981372;100;34,5518519115;100;88,7591278579;100;20,4572758292;100;3,5667499653;100
31.03.2015 00:00;;;37,6176555693;96;28,6853692191;96;81,4488997362;96;18,0504143188;100;3,0403876243;100
01.04.2015 00:00;;;23,5721295515;100;15,8205615565;100;47,7459476099;100;10,1045983167;88;1,7380311762;88
02.04.2015 00:00;;;14,5934373564;100;10,5453997853;100;30,7068082283;100;2,6689288683;83;0,7502084283;83
03.04.2015 00:00;;;14,7988614122;100;7,7838094059;100;26,6925221845;100;2,6930183023;92;1,0839181727;92
04.04.2015 00:00;;;18,0514995075;100;11,9837419356;100;36,3626571852;100;7,2062364239;96;1,7209196348;96
05.04.2015 00:00;;;16,2974116641;100;11,8191246324;100;34,3570341025;100;4,4049689696;96;1,4605392652;96
06.04.2015 00:00;;;21,3390622428;100;12,1116326711;100;39,8456369642;100;9,9201584739;96;2,5075478978;96
07.04.2015 00:00;;;23,9734765451;100;27,549654648;100;66,0693488473;100;8,3248481935;96;3,3012192304;96
08.04.2015 00:00;;;26,8413172404;100;35,7100703025;100;81,4063046626;100;36,2238925063;100;5,6774487521;100
09.04.2015 00:00;;;30,2754859805;100;37,9377484266;100;88,2443655763;100;10,4201535708;100;2,3702032896;100
10.04.2015 00:00;;;33,2509204328;96;32,7103935512;96;83,2324017791;96;13,0074312333;100;5,99627955;100
11.04.2015 00:00;;;31,6269027179;100;19,7060322303;100;61,7377199658;100;15,8357593958;100;8,4083945708;100
12.04.2015 00:00;;;23,9686134827;100;19,7176955269;100;54,0972522478;100;9,5732108071;88;1,86139495;88
13.04.2015 00:00;;;30,993297895;100;43,5728176254;100;97,5725632267;100;8,3528859833;100;2,6715254042;100
14.04.2015 00:00;;;42,631509906;100;52,7059370932;100;123,1661817844;100;11,3478912386;92;3,5958639758;92
15.04.2015 00:00;;;37,8080304504;100;41,1891572447;100;100,7450627203;100;3,5521601794;88;1,3055375587;88
16.04.2015 00:00;;;35,1832953047;96;40,9641396109;96;97,7765006301;96;2,7563762884;96;1,2148214464;96
17.04.2015 00:00;;;37,9506231558;100;43,507829539;100;104,4305866915;100;15,3756164514;100;1,9237365514;100
18.04.2015 00:00;;;28,4766873049;100;21,130262687;100;60,7637286907;100;6,6481601609;96;1,8105667594;96
19.04.2015 00:00;;;23,1262757045;100;21,3843380634;100;55,8015442654;100;21,5770990852;100;2,592284241;100
20.04.2015 00:00;;;35,536976498;100;44,6182141448;100;103,7136077113;100;27,9406740616;96;3,3192393783;96
21.04.2015 00:00;;;32,8695976926;96;37,1884404282;96;89,6935346668;96;22,5667014958;100;3,1758855417;100
22.04.2015 00:00;;;21,1873549739;100;31,4721755059;100;69,2768391469;100;6,5499984964;96;2,4898663384;96
23.04.2015 00:00;;;22,3030259995;100;35,2246623145;100;76,126310016;100;15,7581632361;100;3,1870508444;100
24.04.2015 00:00;;;29,1332158886;100;34,3535311312;100;81,6254114571;100;13,5722392638;96;2,4388848609;96
25.04.2015 00:00;;;19,7508147581;100;13,0456401933;100;39,6845529735;100;15,0141551985;92;2,7840073417;92
26.04.2015 00:00;;;24,5443484262;100;19,3502465873;100;54,1115252115;100;13,5975643896;100;1,7397558097;100
27.04.2015 00:00;;;34,3461386909;96;36,3687728684;96;89,9176236338;96;32,7365108116;96;3,8359185558;96
28.04.2015 00:00;;;36,2054183379;100;37,8339318922;100;94,0156662693;100;31,1417341125;100;4,7787286667;100
29.04.2015 00:00;;;35,0631453631;100;43,7443439777;100;101,904502961;100;31,3893199375;100;5,6880316167;100
30.04.2015 00:00;;;32,1312101629;100;31,4681689113;100;80,2145722595;100;14,5142045739;96;2,5199107826;96
01.05.2015 00:00;;;16,9967755095;100;17,3035237656;100;43,4365598233;100;10,4723012043;96;2,0057543565;96
02.05.2015 00:00;;;20,3575312665;100;17,643742037;100;47,317169099;100;11,7172150826;96;1,9637348217;96
03.05.2015 00:00;;;20,1471605755;100;18,1688111587;100;47,909104026;100;11,7943513167;100;3,0765318375;100
04.05.2015 00:00;;;23,61345043;96;20,8830844162;96;55,5228034181;96;15,7966272292;100;2,6930905833;100
05.05.2015 00:00;;;29,4954461388;100;31,2581581675;100;77,2579118187;100;21,9919668043;96;2,8697157261;96
06.05.2015 00:00;;;35,9390818651;100;33,7823864273;100;87,5585683261;100;8,9703039682;92;1,8982106591;92
07.05.2015 00:00;;;28,3711956968;100;22,8289668912;100;63,2538571067;100;14,9568951333;100;3,3007733722;100
08.05.2015 00:00;;;34,2730805646;100;45,6192791502;100;103,9793391061;100;10,3053777802;88;2,2093267825;88
09.05.2015 00:00;;;17,9550841339;100;10,9394703781;100;34,6705948717;100;10,9954509913;96;2,904847092;96
10.05.2015 00:00;;;21,1910998652;100;16,6131587323;100;46,5760064082;100;12,2651730152;96;2,8169233145;96
11.05.2015 00:00;;;32,1586317457;100;18,9558837045;100;61,1232220462;100;13,0838107333;96;2,4811428667;96
12.05.2015 00:00;;;34,5647103421;96;28,1298201031;96;77,5470754595;96;9,2895439299;100;3,5060941639;100
13.05.2015 00:00;;;35,9688869264;100;44,1603977816;100;103,4459747367;100;22,1269573225;96;6,0139926;96
14.05.2015 00:00;;;12,5739725131;100;13,5937613689;100;33,3452398847;100;8,6733151952;88;2,8543573746;88
15.05.2015 00:00;;;30,5144991879;100;35,0775218196;100;84,1129525283;100;13,6898775219;100;3,0407459416;100
16.05.2015 00:00;;;30,818580859;100;23,4002786436;100;66,5742066263;100;13,2842040264;100;4,7728740583;100
17.05.2015 00:00;;;23,9755806063;100;21,5719541445;100;56,9375265392;100;17,0530011542;100;6,8213426153;100
18.05.2015 00:00;;;25,2136522612;100;24,7878717034;100;63,089520224;100;14,0129385927;96;4,8491165985;96
19.05.2015 00:00;;;22,1557944922;100;18,6325550118;100;50,6263385503;100;10,2911694514;96;3,2437484355;96
20.05.2015 00:00;;;24,7116721998;96;29,751321979;96;70,1716921838;96;6,0018770068;92;2,1071804008;92
21.05.2015 00:00;;;45,5487424323;100;46,5123261933;100;116,6195768556;100;14,4672187354;100;5,1800426035;100
22.05.2015 00:00;;;34,4718105046;100;36,3204605824;100;89,9694742745;100;4,1266437986;100;2,0064271431;100
23.05.2015 00:00;;;14,1974351513;100;16,2387880286;100;39,010303259;100;2,4733994762;88;0,7106779738;88
24.05.2015 00:00;;;15,0815447503;100;9,5278180861;100;29,6400507858;100;6,3478756978;96;3,0601801435;96
25.05.2015 00:00;;;18,5230461011;100;19,553361756;100;48,4005828643;100;3,2012298438;100;1,8143253188;100
26.05.2015 00:00;;;30,0801552396;92;41,5571229771;92;93,5794391487;92;13,0513720458;100;2,9824346938;100
27.05.2015 00:00;;;32,6604644524;100;43,9242163736;100;99,7766670713;100;12,7427643646;100;3,370473525;100
28.05.2015 00:00;;;22,6918169305;100;19,9092737396;100;53,1131872047;100;11,7813420896;100;3,2306033792;100
29.05.2015 00:00;;;35,6210249497;100;37,771692325;100;93,3361708222;100;4,5351981667;100;1,4758827271;100
30.05.2015 00:00;;;27,1368215032;100;22,5958587844;100;61,6632937257;100;11,6101736783;96;4,9283422152;96
31.05.2015 00:00;;;24,7365504864;100;21,6295450652;100;57,786495346;100;3,7362820625;100;2,2814436583;100
01.06.2015 00:00;;;30,1640428184;100;32,186904631;100;79,3456330945;100;5,5937938;92;2,5960450917;92
02.06.2015 00:00;;;22,8351819858;96;23,9788257404;96;59,4748277171;96;10,8214045572;96;1,9333344058;96
03.06.2015 00:00;;;32,0033112906;100;40,1141297773;100;93,2977015902;100;11,3698344132;100;2,0820648208;100
04.06.2015 00:00;;;28,2198015585;100;42,8094774656;100;93,632683126;100;4,7193627522;96;2,6709754681;96
05.06.2015 00:00;;;28,8012257595;100;34,3119946352;100;81,2299535621;100;7,0632312603;88;2,1308203079;88
06.06.2015 00:00;;;32,5940438677;100;27,4934991154;100;74,6041105161;100;9,4922186194;100;5,6103432542;100
07.06.2015 00:00;;;20,6168227609;100;18,7117226259;100;49,2083349333;100;9,7546143722;100;3,2846827167;100
08.06.2015 00:00;;;27,6775731496;100;40,4797586546;100;89,5306443739;100;8,183163659;96;1,0723988208;96
09.06.2015 00:00;;;26,417208439;96;29,8913001463;96;72,0911150626;96;7,2747212692;83;1,6607857775;83
10.06.2015 00:00;;;24,4278811762;100;35,0113142867;100;77,9251694062;100;8,9845299306;100;2,5785325695;100
11.06.2015 00:00;;;37,5212690794;100;46,7221142423;100;108,9126596416;100;5,0662293913;96;2,2794922594;96
12.06.2015 00:00;;;33,4350523874;100;42,8753062361;100;98,9485203162;100;6,2228921197;92;1,1814284939;92
13.06.2015 00:00;;;22,6020294719;100;24,1273324781;100;59,4685934985;100;;67;;67
14.06.2015 00:00;;;18,5964360511;100;23,5342792462;100;54,5568147393;100;5,2895994579;79;0,362065586;79
15.06.2015 00:00;;;25,7787766641;100;48,1984927193;100;99,4260735392;100;3,4989928417;83;1,48193492;83
16.06.2015 00:00;;;29,5627843126;100;44,7889566724;100;98,000310108;100;9,947978127;88;1,7531180603;88
17.06.2015 00:00;;;31,5976652882;100;34,8058075716;100;84,7809392576;100;14,5905597319;100;3,3274068042;100
18.06.2015 00:00;;;39,230893602;96;43,5778436164;96;105,8178386479;96;11,2368970069;100;4,5273420389;100
19.06.2015 00:00;;;27,4050118698;100;39,7512993482;100;88,1449972739;100;9,2547660403;100;2,5561979542;100
20.06.2015 00:00;;;16,0302042355;100;12,5024991739;100;35,1340229732;100;7,9489888091;92;1,3071591894;92
21.06.2015 00:00;;;17,2233221401;100;13,368553873;100;37,6504724581;100;10,6432613382;100;3,5665010083;100
22.06.2015 00:00;;;24,2059831814;100;32,1985572748;100;73,4053786974;100;15,6708992201;100;5,3056263049;100
23.06.2015 00:00;;;27,535678657;96;37,3334017824;96;84,5811165805;96;13,3874633701;100;3,5478141222;100
24.06.2015 00:00;;;34,381015128;100;42,83341864;100;99,8304788098;100;14,1178076174;100;3,9248826472;100
25.06.2015 00:00;;;31,1272024189;100;45,4647096153;100;100,5972787111;100;7,7206225764;100;2,9356688111;100
26.06.2015 00:00;;;35,6099520561;100;42,8296631934;100;101,0536774157;100;7,6943045368;100;2,4301143097;100
27.06.2015 00:00;;;20,7950649351;100;16,6276209559;100;46,2020697557;100;6,9652976558;96;1,906604713;96
28.06.2015 00:00;;;18,9441912945;100;13,4402556186;100;39,4809018797;100;8,623841309;100;3,5238555208;100
29.06.2015 00:00;;;32,9110746637;100;33,7001755455;100;84,4049428971;100;7,8691090493;100;5,0083563729;100
30.06.2015 00:00;;;24,0826265015;96;29,7818084143;96;69,5892297586;96;10,1316940271;100;3,2093766583;100
01.07.2015 00:00;;;37,2101285233;100;47,5755160709;100;109,9055170796;100;11,8406409688;100;5,8552597618;100
02.07.2015 00:00;;;33,856935815;100;40,8465117397;100;96,2704057532;100;20,6209259819;100;10,7967543785;100
03.07.2015 00:00;;;35,3030024722;100;23,2568674623;100;70,8394959546;100;22,3920006341;100;11,776239393;100
04.07.2015 00:00;;;15,0838091464;100;14,4229868962;100;37,1221331238;100;4,7602680583;100;1,2971903417;100
05.07.2015 00:00;;;17,280174412;100;15,0328233265;100;40,2503284549;100;7,2048407375;100;3,1548977958;100
06.07.2015 00:00;;;23,1624498773;100;24,9370462113;100;61,2662564881;100;10,616107425;100;4,967620475;100
07.07.2015 00:00;;;19,5713588697;96;31,6577469148;96;67,9443961556;96;10,6126392792;100;2,9880409833;100
08.07.2015 00:00;;;22,540289423;100;29,7229069088;100;67,9568911797;100;6,9775762833;100;0,2410100042;100
09.07.2015 00:00;;;20,6659016503;100;34,5561981892;100;73,4677724834;100;6,6537563333;100;0,8695332375;100
10.07.2015 00:00;;;23,5371772599;100;40,2472599268;100;85,034990428;100;5,5360416333;100;1,3556465333;100
11.07.2015 00:00;;;13,8660472069;100;16,3485689278;100;38,8466605285;100;7,6800010958;100;2,6323696083;100
12.07.2015 00:00;;;18,7088132255;100;18,5260780419;100;47,0166604735;100;10,082230475;100;5,6046823208;100
13.07.2015 00:00;;;19,8212610345;100;25,4857327671;100;58,7634607026;100;12,1623041958;100;6,0538663875;100
14.07.2015 00:00;;;19,6160661367;100;24,3601432532;100;56,8383650275;100;6,9074744167;100;3,0078410208;100
15.07.2015 00:00;;;26,3727793819;96;33,2955919764;96;77,2484439219;96;9,0424399875;100;3,6044715667;100
16.07.2015 00:00;;;21,660775214;100;34,0265682194;100;73,6533714533;100;2,8466556458;100;0,882022425;100
17.07.2015 00:00;;;21,7632229367;100;23,375144207;100;57,480443285;100;6,5076616875;100;1,8218430625;100
18.07.2015 00:00;;;22,8120952843;100;27,6641408451;100;65,0829024956;100;5,5595927917;100;1,8102343667;100
19.07.2015 00:00;;;21,3081036693;100;19,6225084436;100;51,2912965712;100;3,9320296583;100;1,3712078375;100
20.07.2015 00:00;;;25,4331782174;100;30,2035896405;100;71,584263188;100;7,0016329208;100;2,0173623375;100
21.07.2015 00:00;;;21,6950252795;100;22,5580958531;100;56,163795743;100;7,4384512833;100;2,0735413417;100
22.07.2015 00:00;;;24,4942118209;100;29,2877013759;100;69,2458195233;100;9,9639938;100;2,7905217;100
23.07.2015 00:00;;;26,4314659426;100;35,4598065402;100;80,614050336;100;11,4657906139;100;3,5636679944;100
24.07.2015 00:00;;;20,3317710612;100;22,7899599788;100;55,1548299089;100;10,1690369931;100;4,3557684306;100
25.07.2015 00:00;;;14,6535646445;100;12,5855569809;100;33,8842957114;100;5,1922828653;100;2,9715877965;100
26.07.2015 00:00;;;11,080566598;100;8,5543763972;100;24,151653733;100;3,6934973049;100;2,0889337674;100
27.07.2015 00:00;;;18,4514294694;96;23,6594807059;96;54,603115988;96;5,7823291972;100;1,2417647347;100
28.07.2015 00:00;;;25,7355672331;100;25,2406283314;100;64,3032473235;100;8,8454208778;100;2,7660999458;100
29.07.2015 00:00;;;22,6313521342;100;27,7652522614;100;65,0566575896;100;8,1750150562;100;2,4084983238;100
30.07.2015 00:00;;;22,211670978;100;33,4330764444;100;73,297411785;100;5,906471975;100;1,1059989472;100
31.07.2015 00:00;;;23,8145734673;100;30,1243947237;100;69,8446486051;100;4,9355997986;100;0,8134127389;100
01.08.2015 00:00;;;22,5863263208;100;15,3811438757;100;46,088714163;100;7,5350984704;75;2,1168154019;75
02.08.2015 00:00;;;20,7754147811;100;18,9952554611;100;49,8001651256;100;8,9220635986;100;3,4604885208;100
03.08.2015 00:00;;;27,2075285559;100;26,2340158247;100;67,2931047361;100;9,0082185159;96;2,9504918159;96
04.08.2015 00:00;;;25,7079163858;100;30,176825994;100;71,8181065047;100;14,5764698806;100;5,19439575;100
05.08.2015 00:00;;;36,7890603021;96;43,6572039949;96;103,4972680063;96;10,6758731903;100;7,3726375625;100
06.08.2015 00:00;;;34,3591068439;100;37,7625057459;100;92,0602156237;100;11,6147880152;92;5,8205331939;92
07.08.2015 00:00;;;34,1458856775;100;38,2767336014;100;92,6327346204;100;11,538540653;92;3,5776410515;92
08.08.2015 00:00;;;24,1858154359;100;23,490430405;100;60,0791930948;100;6,835692475;100;2,9341169417;100
09.08.2015 00:00;;;23,2103928974;100;20,3188331779;100;54,2575699933;100;7,1531473097;100;2,8795200194;100
10.08.2015 00:00;;;38,1225690293;100;43,6636943236;100;104,8406939558;100;15,3571016208;100;5,886447075;100
11.08.2015 00:00;;;31,5955741627;100;39,3789332143;100;91,7665841142;100;13,347311607;100;4,8421840764;100
12.08.2015 00:00;;;30,5195737792;100;36,2426573963;100;85,8983542807;100;7,1209612072;96;1,9737099739;96
13.08.2015 00:00;;;32,9301282653;100;37,050506066;100;89,5433015342;100;8,9453081232;96;2,6353884522;96
14.08.2015 00:00;;;35,8659395526;100;51,0723700648;100;113,9045210116;100;12,9645175417;100;4,9386948028;100
15.08.2015 00:00;;;23,0466932117;100;14,9050866037;100;45,8216655422;100;11,1040213101;96;2,6354778869;96
16.08.2015 00:00;;;14,3379076149;100;9,4418410639;100;28,7650407606;100;8,5223435597;100;3,2936156194;100
17.08.2015 00:00;;;49,1247134711;100;62,336640256;100;144,3750997823;100;17,826688657;100;5,7835822514;100
18.08.2015 00:00;;;32,7412863664;100;34,9675578369;100;86,1717147411;100;15,9890462222;100;3,5250832097;100
19.08.2015 00:00;;;51,9898194638;100;65,6268771265;100;152,267687713;100;19,5175185778;100;5,0042058417;100
20.08.2015 00:00;;;54,3320199051;96;49,5815659721;96;130,0926527106;96;19,1557937875;100;6,1759094458;100
