Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter NO µg/m³ Hour;Dekning;Elgeseter NO2 µg/m³ Hour;Dekning;Elgeseter NOx µg/m³ Hour;Dekning;Elgeseter PM10 µg/m³ Hour;Dekning;Elgeseter PM2.5 µg/m³ Hour;Dekning
10.12.2024 13:00;;0;;0;;0;7,343155;100;3,092367;100
10.12.2024 14:00;;0;;0;;0;6,334372;100;1,838679;100
10.12.2024 15:00;;0;;0;;0;1,520444;100;-0,28365;100
10.12.2024 16:00;;0;;0;;0;3,037622;100;1,581844;100
10.12.2024 17:00;;0;;0;;0;3,774369;100;2,936344;100
10.12.2024 18:00;;0;;0;;0;8,388977;100;5,434224;100
10.12.2024 19:00;;0;;0;;0;11,812701;100;5,448978;100
10.12.2024 20:00;;0;;0;;0;6,634693;100;3,289615;100
10.12.2024 21:00;;0;;0;;0;15,394827;100;7,780367;100
10.12.2024 22:00;;0;;0;;0;18,219694;100;8,010488;100
10.12.2024 23:00;;0;;0;;0;17,013736;100;7,553837;100
11.12.2024 00:00;;0;;0;;0;15,985385;100;6,006101;100
11.12.2024 01:00;;0;;0;;0;13,491516;100;4,686351;100
11.12.2024 02:00;;0;;0;;0;12,899903;100;4,607617;100
11.12.2024 03:00;;0;;0;;0;13,232661;100;5,523293;100
11.12.2024 04:00;;0;;0;;0;12,469354;100;4,701639;100
11.12.2024 05:00;;0;;0;;0;12,200428;100;4,604254;100
11.12.2024 06:00;;0;;0;;0;12,649901;100;5,398277;100
11.12.2024 07:00;;0;;0;;0;16,746057;100;9,646635;100
11.12.2024 08:00;;0;;0;;0;14,99886;100;8,007383;100
11.12.2024 09:00;;0;;0;;0;6,447182;100;1,212816;100
11.12.2024 10:00;;0;;0;;0;7,381214;100;3,57023;100
11.12.2024 11:00;;0;;0;;0;4,949734;100;0,874896;100
11.12.2024 12:00;;0;;0;;0;8,602705;100;4,724045;100
11.12.2024 13:00;;0;;0;;0;10,322319;100;5,980718;100
11.12.2024 14:00;;0;;0;;0;9,853015;100;4,007428;100
11.12.2024 15:00;;0;;0;;0;13,27581;100;6,45015;100
11.12.2024 16:00;;0;;0;;0;13,633151;100;8,191539;100
11.12.2024 17:00;;0;;0;;0;15,769642;100;10,440321;100
11.12.2024 18:00;;0;;0;;0;18,803431;100;13,549483;100
11.12.2024 19:00;;0;;0;;0;12,610218;100;8,303429;100
11.12.2024 20:00;;0;;0;;0;16,942495;100;12,618565;100
11.12.2024 21:00;;0;;0;;0;14,97501;100;11,080606;100
11.12.2024 22:00;;0;;0;;0;15,322194;100;12,252218;100
11.12.2024 23:00;;0;;0;;0;6,509039;100;3,469206;100
12.12.2024 00:00;;0;;0;;0;7,998096;100;5,407848;100
12.12.2024 01:00;;0;;0;;0;7,038865;100;4,740421;100
12.12.2024 02:00;;0;;0;;0;7,829165;100;5,275779;100
12.12.2024 03:00;;0;;0;;0;7,228251;100;4,506013;100
12.12.2024 04:00;;0;;0;;0;6,446117;100;3,959426;100
12.12.2024 05:00;;0;;0;;0;6,238668;100;3,327496;100
12.12.2024 06:00;;0;;0;;0;4,625338;100;2,357171;100
12.12.2024 07:00;;0;;0;;0;4,473386;100;1,652793;100
12.12.2024 08:00;;0;;0;;0;5,962081;100;3,2774;100
12.12.2024 09:00;;0;;0;;0;8,587367;100;5,109597;100
12.12.2024 10:00;;0;;0;;0;6,822453;100;3,32806;100
12.12.2024 11:00;;0;;0;;0;7,109526;100;3,549224;100
12.12.2024 12:00;;0;;0;;0;7,586513;100;3,429107;100
12.12.2024 13:00;;0;;0;;0;11,158982;100;7,098429;100
12.12.2024 14:00;;0;;0;;0;13,377385;100;9,295616;100
12.12.2024 15:00;;0;;0;;0;9,831715;100;4,955955;100
12.12.2024 16:00;;0;;0;;0;15,674895;100;10,608097;100
12.12.2024 17:00;;0;;0;;0;14,545772;100;10,584914;100
12.12.2024 18:00;;0;;0;;0;20,186477;100;16,037374;100
12.12.2024 19:00;;0;;0;;0;17,519412;100;13,809397;100
12.12.2024 20:00;;0;;0;;0;25,752685;100;20,951447;100
12.12.2024 21:00;;0;;0;;0;21,313303;100;17,75901;100
12.12.2024 22:00;;0;;0;;0;14,184146;100;11,588993;100
12.12.2024 23:00;;0;;0;;0;8,761825;100;5,663506;100
13.12.2024 00:00;;0;;0;;0;8,299176;100;6,599734;100
13.12.2024 01:00;;0;;0;;0;6,394153;100;5,134196;100
13.12.2024 02:00;;0;;0;;0;1,896566;100;1,389912;100
13.12.2024 03:00;;0;;0;;0;1,799651;100;1,779235;100
13.12.2024 04:00;;0;;0;;0;2,505451;100;2,036513;100
13.12.2024 05:00;;0;;0;;0;-1,524656;100;-1,623384;100
13.12.2024 06:00;;0;;0;;0;0,950803;100;0,829873;100
13.12.2024 07:00;;0;;0;;0;1,721042;100;1,373245;100
13.12.2024 08:00;;0;;0;;0;2,241514;100;1,239767;100
13.12.2024 09:00;;0;;0;;0;4,085471;100;2,510184;100
13.12.2024 10:00;;0;;0;;0;4,470875;100;2,578991;100
13.12.2024 11:00;;0;;0;;0;5,846117;100;3,759016;100
13.12.2024 12:00;;0;;0;;0;2,908377;100;0,843235;100
13.12.2024 13:00;;0;;0;;0;5,115778;100;2,071451;100
13.12.2024 14:00;;0;;0;;0;5,132371;100;2,678516;100
13.12.2024 15:00;;0;;0;;0;5,306773;100;2,7342;100
13.12.2024 16:00;;0;;0;;0;4,973567;100;0,961685;100
13.12.2024 17:00;;0;;0;;0;7,07599;100;4,073222;100
13.12.2024 18:00;;0;;0;;0;8,701775;100;6,240588;100
13.12.2024 19:00;;0;;0;;0;7,885732;100;5,617688;100
13.12.2024 20:00;;0;;0;;0;6,585121;100;4,917059;100
13.12.2024 21:00;;0;;0;;0;6,089998;100;4,936624;100
13.12.2024 22:00;;0;;0;;0;5,526044;100;4,714432;100
13.12.2024 23:00;;0;;0;;0;4,858871;100;3,967002;100
14.12.2024 00:00;;0;;0;;0;5,608242;100;5,14092;100
14.12.2024 01:00;;0;;0;;0;9,324378;100;7,821841;100
14.12.2024 02:00;;0;;0;;0;7,747295;100;6,477059;100
14.12.2024 03:00;;0;;0;;0;3,406764;100;3,178633;100
14.12.2024 04:00;;0;;0;;0;3,865029;100;3,453972;100
14.12.2024 05:00;;0;;0;;0;0,806108;100;0,235382;100
14.12.2024 06:00;;0;;0;;0;0,088073;100;-0,214404;100
14.12.2024 07:00;;0;;0;;0;0,900977;100;0,941656;100
14.12.2024 08:00;;0;;0;;0;0,929481;100;0,834808;100
14.12.2024 09:00;;0;;0;;0;1,177876;100;0,975542;100
14.12.2024 10:00;;0;;0;;0;3,593402;100;2,433731;100
14.12.2024 11:00;;0;;0;;0;1,725108;100;-0,34099;100
14.12.2024 12:00;;0;;0;;0;2,459594;100;1,749771;100
14.12.2024 13:00;;0;;0;;0;1,711261;100;1,04998;100
14.12.2024 14:00;;0;;0;;0;6,1349;100;5,370279;100
14.12.2024 15:00;;0;;0;;0;2,428522;100;1,197736;100
14.12.2024 16:00;;0;;0;;0;4,169295;100;3,197247;100
14.12.2024 17:00;;0;;0;;0;3,925627;100;2,539104;100
14.12.2024 18:00;;0;;0;;0;5,423302;100;3,985636;100
14.12.2024 19:00;;0;;0;;0;4,968677;100;2,552094;100
14.12.2024 20:00;;0;;0;;0;5,868446;100;3,855823;100
14.12.2024 21:00;;0;;0;;0;4,326436;100;2,701129;100
14.12.2024 22:00;;0;;0;;0;3,945478;100;2,334774;100
14.12.2024 23:00;;0;;0;;0;4,147513;100;3,323455;100
15.12.2024 00:00;;0;;0;;0;3,200804;100;2,343206;100
15.12.2024 01:00;;0;;0;;0;2,522285;100;1,366788;100
15.12.2024 02:00;;0;;0;;0;1,239617;100;0,425753;100
15.12.2024 03:00;;0;;0;;0;5,169406;100;4,455589;100
15.12.2024 04:00;;0;;0;;0;4,636297;100;4,038505;100
15.12.2024 05:00;;0;;0;;0;1,241729;100;0,489234;100
15.12.2024 06:00;;0;;0;;0;0,632157;100;0,035008;100
15.12.2024 07:00;;0;;0;;0;0,392337;100;0,011771;100
15.12.2024 08:00;;0;;0;;0;1,515521;100;0,777356;100
15.12.2024 09:00;;0;;0;;0;2,70135;100;2,376858;100
15.12.2024 10:00;;0;;0;;0;1,103134;100;0,408751;100
15.12.2024 11:00;;0;;0;;0;0,167526;100;-0,531516;100
15.12.2024 12:00;;0;;0;;0;1,767422;100;0,893556;100
15.12.2024 13:00;;0;;0;;0;1,979902;100;1,107499;100
15.12.2024 14:00;;0;;0;;0;-0,788389;100;-1,355682;100
15.12.2024 15:00;;0;;0;;0;2,216168;100;1,042052;100
15.12.2024 16:00;;0;;0;;0;-2,776165;100;-3,740292;100
15.12.2024 17:00;;0;;0;;0;0,090983;100;-0,663596;100
15.12.2024 18:00;;0;;0;;0;2,319351;100;1,705364;100
15.12.2024 19:00;;0;;0;;0;6,807873;100;6,067772;100
15.12.2024 20:00;;0;;0;;0;-0,863168;100;-1,089711;100
15.12.2024 21:00;;0;;0;;0;-3,761195;100;-4,127176;100
15.12.2024 22:00;;0;;0;;0;3,207435;100;3,170378;100
15.12.2024 23:00;;0;;0;;0;-0,040359;100;-0,080143;100
16.12.2024 00:00;;0;;0;;0;-1,301663;100;-1,787532;100
16.12.2024 01:00;;0;;0;;0;7,341881;100;3,520127;100
16.12.2024 02:00;;0;;0;;0;7,999313;100;4,113605;100
16.12.2024 03:00;;0;;0;;0;10,48135;100;5,186122;100
16.12.2024 04:00;;0;;0;;0;7,479094;100;1,797344;100
16.12.2024 05:00;;0;;0;;0;9,837598;100;4,950084;100
16.12.2024 06:00;;0;;0;;0;11,001017;100;4,351369;100
16.12.2024 07:00;;0;;0;;0;10,295417;100;7,182758;100
16.12.2024 08:00;;0;;0;;0;4,902577;100;0,468524;100
16.12.2024 09:00;;0;;0;;0;7,328358;100;-0,126783;100
16.12.2024 10:00;;0;;0;;0;13,382758;100;6,443187;100
16.12.2024 11:00;;0;;0;;0;20,190899;100;10,412474;100
16.12.2024 12:00;;0;;0;;0;17,912162;100;9,554147;100
16.12.2024 13:00;;0;;0;;0;6,904549;100;-1,927801;100
16.12.2024 14:00;;0;;0;;0;15,751138;100;6,866795;100
16.12.2024 15:00;;0;;0;;0;5,212902;100;-2,465229;100
16.12.2024 16:00;;0;;0;;0;6,552439;100;1,757514;100
16.12.2024 17:00;;0;;0;;0;12,066702;100;4,523168;100
16.12.2024 18:00;;0;;0;;0;17,026656;100;8,051028;100
16.12.2024 19:00;;0;;0;;0;15,568821;100;6,641895;100
16.12.2024 20:00;;0;;0;;0;13,527537;100;6,262383;100
16.12.2024 21:00;;0;;0;;0;9,137804;100;2,680862;100
16.12.2024 22:00;;0;;0;;0;10,231213;100;5,688708;100
16.12.2024 23:00;;0;;0;;0;7,071144;100;5,329985;100
17.12.2024 00:00;;0;;0;;0;2,16574;100;1,460651;100
17.12.2024 01:00;;0;;0;;0;3,339252;100;2,095811;100
17.12.2024 02:00;;0;;0;;0;2,497692;100;1,084078;100
17.12.2024 03:00;;0;;0;;0;4,957762;100;2,673761;100
17.12.2024 04:00;;0;;0;;0;1,84401;100;0,463579;100
17.12.2024 05:00;;0;;0;;0;4,805259;100;2,108788;100
17.12.2024 06:00;;0;;0;;0;3,309743;100;1,529635;100
17.12.2024 07:00;;0;;0;;0;-2,417624;100;-4,223063;100
17.12.2024 08:00;;0;;0;;0;1,074856;100;-0,578729;100
17.12.2024 09:00;;0;;0;;0;5,981084;100;3,982101;100
17.12.2024 10:00;;0;;0;;0;2,089277;100;-0,05029;100
17.12.2024 11:00;;0;;0;;0;4,787046;100;2,908317;100
17.12.2024 12:00;;0;;0;;0;7,988019;100;4,934674;100
17.12.2024 13:00;;0;;0;;0;6,995906;100;0,743942;100
17.12.2024 14:00;;0;;0;;0;8,068819;100;1,186311;100
17.12.2024 15:00;;0;;0;;0;6,895145;100;0,943163;100
17.12.2024 16:00;;0;;0;;0;13,392224;100;6,837713;100
17.12.2024 17:00;;0;;0;;0;9,224363;100;3,147576;100
17.12.2024 18:00;;0;;0;;0;12,798948;100;7,579689;100
17.12.2024 19:00;;0;;0;;0;8,215482;100;5,166985;100
17.12.2024 20:00;;0;;0;;0;2,651101;100;0,95972;100
17.12.2024 21:00;;0;;0;;0;4,752779;100;3,974078;100
17.12.2024 22:00;;0;;0;;0;2,670635;100;0,966579;100
17.12.2024 23:00;;0;;0;;0;5,914316;100;4,726985;100
18.12.2024 00:00;;0;;0;;0;3,529639;100;2,524655;100
18.12.2024 01:00;;0;;0;;0;3,219678;100;2,062582;100
18.12.2024 02:00;;0;;0;;0;2,477698;100;1,182013;100
18.12.2024 03:00;;0;;0;;0;2,776697;100;1,579832;100
18.12.2024 04:00;;0;;0;;0;1,655346;100;0,692991;100
18.12.2024 05:00;;0;;0;;0;1,216259;100;0,708375;100
18.12.2024 06:00;;0;;0;;0;3,856662;100;3,233011;100
18.12.2024 07:00;;0;;0;;0;3,108;100;1,998464;100
18.12.2024 08:00;;0;;0;;0;1,657946;100;-0,953996;100
18.12.2024 09:00;;0;;0;;0;7,358922;100;3,239707;100
18.12.2024 10:00;;0;;0;;0;0,597696;100;-1,846528;100
18.12.2024 11:00;;0;;0;;0;3,411411;100;0,787331;100
18.12.2024 12:00;;0;;0;;0;;0;;0
18.12.2024 13:00;;0;;0;;0;;0;;0
18.12.2024 14:00;;0;;0;;0;-0,1783;100;-1,684724;100
18.12.2024 15:00;;0;;0;;0;6,437325;100;2,87401;100
18.12.2024 16:00;;0;;0;;0;11,51952;100;6,096076;100
18.12.2024 17:00;;0;;0;;0;19,153815;100;13,362686;100
18.12.2024 18:00;;0;;0;;0;23,695308;100;19,406467;100
18.12.2024 19:00;;0;;0;;0;25,03818;100;19,491131;100
18.12.2024 20:00;;0;;0;;0;4,000376;100;1,551409;100
18.12.2024 21:00;;0;;0;;0;1,504883;100;0,339481;100
18.12.2024 22:00;;0;;0;;0;3,087789;100;0,871803;100
18.12.2024 23:00;;0;;0;;0;9,045559;100;5,826512;100
19.12.2024 00:00;;0;;0;;0;0,196374;100;-0,80547;100
19.12.2024 01:00;;0;;0;;0;-1,213149;100;-1,754534;100
19.12.2024 02:00;;0;;0;;0;4,390049;100;2,990464;100
19.12.2024 03:00;;0;;0;;0;-2,495333;100;-2,873843;100
19.12.2024 04:00;;0;;0;;0;-0,976719;100;-1,474439;100
19.12.2024 05:00;;0;;0;;0;-0,484079;100;-1,182638;100
19.12.2024 06:00;;0;;0;;0;1,628941;100;1,152788;100
19.12.2024 07:00;;0;;0;;0;3,084349;100;1,611258;100
19.12.2024 08:00;;0;;0;;0;0,505996;100;-1,658957;100
19.12.2024 09:00;;0;;0;;0;6,874233;100;3,607431;100
19.12.2024 10:00;;0;;0;;0;4,177354;100;2,180786;100
19.12.2024 11:00;;0;;0;;0;4,356968;100;3,097192;100
19.12.2024 12:00;;0;;0;;0;5,229636;100;2,945692;100
19.12.2024 13:00;;0;;0;;0;2,718909;100;-0,379874;100
19.12.2024 14:00;;0;;0;;0;6,123372;100;1,379027;100
19.12.2024 15:00;;0;;0;;0;10,98125;100;6,029778;100
19.12.2024 16:00;;0;;0;;0;8,010587;100;3,619938;100
19.12.2024 17:00;;0;;0;;0;9,696811;100;4,361392;100
19.12.2024 18:00;;0;;0;;0;2,579192;100;1,329732;100
19.12.2024 19:00;;0;;0;;0;1,66881;100;0,744955;100
19.12.2024 20:00;;0;;0;;0;2,127953;100;0,244796;100
19.12.2024 21:00;;0;;0;;0;1,155726;100;0,05827;100
19.12.2024 22:00;;0;;0;;0;0,703179;100;0,630959;100
19.12.2024 23:00;;0;;0;;0;2,758358;100;2,074288;100
20.12.2024 00:00;;0;;0;;0;-1,322734;100;-3,475121;100
20.12.2024 01:00;;0;;0;;0;3,187132;100;1,290118;100
20.12.2024 02:00;;0;;0;;0;2,233366;100;1,270051;100
20.12.2024 03:00;;0;;0;;0;2,643843;100;0,755498;100
20.12.2024 04:00;;0;;0;;0;3,783362;100;1,449756;100
20.12.2024 05:00;;0;;0;;0;2,041297;100;-0,11182;100
20.12.2024 06:00;;0;;0;;0;1,538156;100;-0,30512;100
20.12.2024 07:00;;0;;0;;0;6,330997;100;1,618695;100
20.12.2024 08:00;;0;;0;;0;11,262101;100;3,848244;100
20.12.2024 09:00;;0;;0;;0;15,318129;100;3,60535;100
20.12.2024 10:00;;0;;0;;0;17,381336;100;6,972971;100
20.12.2024 11:00;;0;;0;;0;14,045336;100;5,569906;100
20.12.2024 12:00;;0;;0;;0;10,197945;100;4,212378;100
20.12.2024 13:00;;0;;0;;0;10,069881;100;4,089934;100
20.12.2024 14:00;;0;;0;;0;5,753908;100;1,338254;100
20.12.2024 15:00;;0;;0;;0;6,454816;100;2,454177;100
20.12.2024 16:00;;0;;0;;0;8,873793;100;5,31475;100
20.12.2024 17:00;;0;;0;;0;5,062857;100;1,181997;100
20.12.2024 18:00;;0;;0;;0;7,875587;100;4,46415;100
20.12.2024 19:00;;0;;0;;0;9,129557;100;5,981349;100
20.12.2024 20:00;;0;;0;;0;4,154526;100;1,806125;100
20.12.2024 21:00;;0;;0;;0;4,090989;100;2,524459;100
20.12.2024 22:00;;0;;0;;0;5,645316;100;3,554334;100
20.12.2024 23:00;;0;;0;;0;7,530393;100;5,25927;100
21.12.2024 00:00;;0;;0;;0;6,090145;100;3,931974;100
21.12.2024 01:00;;0;;0;;0;4,996176;100;3,604819;100
21.12.2024 02:00;;0;;0;;0;7,059296;100;4,966799;100
21.12.2024 03:00;;0;;0;;0;3,298851;100;1,56737;100
21.12.2024 04:00;;0;;0;;0;3,112093;100;1,231223;100
21.12.2024 05:00;;0;;0;;0;3,355499;100;2,125014;100
21.12.2024 06:00;;0;;0;;0;0,802429;100;-0,649174;100
21.12.2024 07:00;;0;;0;;0;3,230159;100;1,855995;100
21.12.2024 08:00;;0;;0;;0;2,762875;100;0,913217;100
21.12.2024 09:00;;0;;0;;0;5,754002;100;4,038464;100
21.12.2024 10:00;;0;;0;;0;6,42507;100;3,490174;100
21.12.2024 11:00;;0;;0;;0;13,7191;100;11,763637;100
21.12.2024 12:00;;0;;0;;0;17,591361;100;13,589434;100
21.12.2024 13:00;;0;;0;;0;9,198404;100;5,226088;100
21.12.2024 14:00;;0;;0;;0;5,952684;100;4,259591;100
21.12.2024 15:00;;0;;0;;0;5,47592;100;3,540866;100
21.12.2024 16:00;;0;;0;;0;5,049628;100;3,416132;100
21.12.2024 17:00;;0;;0;;0;15,959335;100;13,698356;100
21.12.2024 18:00;;0;;0;;0;23,49943;100;21,318968;100
21.12.2024 19:00;;0;;0;;0;4,461099;100;2,821665;100
21.12.2024 20:00;;0;;0;;0;1,408706;100;0,824412;100
21.12.2024 21:00;;0;;0;;0;4,544216;100;4,39388;100
21.12.2024 22:00;;0;;0;;0;1,921442;100;1,650431;100
21.12.2024 23:00;;0;;0;;0;5,034839;100;4,317536;100
22.12.2024 00:00;;0;;0;;0;3,476506;100;3,125172;100
22.12.2024 01:00;;0;;0;;0;-2,887378;100;-3,155574;100
22.12.2024 02:00;;0;;0;;0;0,674766;100;0,104546;100
22.12.2024 03:00;;0;;0;;0;-0,841658;100;-1,055043;100
22.12.2024 04:00;;0;;0;;0;0,281704;100;0,0873;100
22.12.2024 05:00;;0;;0;;0;1,753718;100;1,355233;100
22.12.2024 06:00;;0;;0;;0;1,196663;100;0,928822;100
22.12.2024 07:00;;0;;0;;0;4,243517;100;3,823738;100
22.12.2024 08:00;;0;;0;;0;0,405381;100;-0,977629;100
22.12.2024 09:00;;0;;0;;0;4,784377;100;3,169849;100
22.12.2024 10:00;;0;;0;;0;6,156702;100;4,833449;100
22.12.2024 11:00;;0;;0;;0;11,29355;100;9,756133;100
22.12.2024 12:00;;0;;0;;0;14,50366;100;13,208053;100
22.12.2024 13:00;;0;;0;;0;23,768065;100;21,299137;100
22.12.2024 14:00;;0;;0;;0;29,707358;100;27,65815;100
22.12.2024 15:00;;0;;0;;0;10,776229;100;8,392664;100
22.12.2024 16:00;;0;;0;;0;7,834693;100;4,86144;100
22.12.2024 17:00;;0;;0;;0;14,359945;100;10,110811;100
22.12.2024 18:00;;0;;0;;0;16,835454;100;14,605643;100
22.12.2024 19:00;;0;;0;;0;14,754137;100;13,605908;100
22.12.2024 20:00;;0;;0;;0;16,407802;100;14,996495;100
22.12.2024 21:00;;0;;0;;0;18,047627;100;16,294504;100
22.12.2024 22:00;;0;;0;;0;15,057999;100;14,173894;100
22.12.2024 23:00;;0;;0;;0;9,589967;100;8,689259;100
23.12.2024 00:00;;0;;0;;0;9,56593;100;8,171394;100
23.12.2024 01:00;;0;;0;;0;10,36588;100;8,975008;100
23.12.2024 02:00;;0;;0;;0;9,362487;100;8,566966;100
23.12.2024 03:00;;0;;0;;0;4,638223;100;3,358384;100
23.12.2024 04:00;;0;;0;;0;1,248992;100;-0,075975;100
23.12.2024 05:00;;0;;0;;0;3,194045;100;1,950929;100
23.12.2024 06:00;;0;;0;;0;4,758917;100;3,577986;100
23.12.2024 07:00;;0;;0;;0;4,8628;100;2,359272;100
23.12.2024 08:00;;0;;0;;0;7,031691;100;2,140768;100
23.12.2024 09:00;;0;;0;;0;2,617293;100;1,419567;100
23.12.2024 10:00;;0;;0;;0;4,791673;100;2,763224;100
23.12.2024 11:00;;0;;0;;0;6,631536;100;3,59968;100
23.12.2024 12:00;;0;;0;;0;6,14288;100;1,860556;100
23.12.2024 13:00;;0;;0;;0;12,066238;100;5,966359;100
23.12.2024 14:00;;0;;0;;0;13,439952;100;7,397175;100
23.12.2024 15:00;;0;;0;;0;9,05629;100;3,573609;100
23.12.2024 16:00;;0;;0;;0;9,291054;100;4,363225;100
23.12.2024 17:00;;0;;0;;0;12,178212;100;7,735365;100
23.12.2024 18:00;;0;;0;;0;13,635253;100;11,025193;100
23.12.2024 19:00;;0;;0;;0;11,782137;100;9,526196;100
23.12.2024 20:00;;0;;0;;0;8,272794;100;6,225101;100
23.12.2024 21:00;;0;;0;;0;9,674231;100;8,481215;100
23.12.2024 22:00;;0;;0;;0;8,778801;100;7,436986;100
23.12.2024 23:00;;0;;0;;0;6,659149;100;5,51824;100
24.12.2024 00:00;;0;;0;;0;7,706665;100;6,457436;100
24.12.2024 01:00;;0;;0;;0;4,305415;100;3,650142;100
24.12.2024 02:00;;0;;0;;0;4,827417;100;3,85672;100
24.12.2024 03:00;;0;;0;;0;4,916924;100;4,170092;100
24.12.2024 04:00;;0;;0;;0;7,010574;100;6,250089;100
24.12.2024 05:00;;0;;0;;0;5,9169;100;5,087154;100
24.12.2024 06:00;;0;;0;;0;2,002168;100;1,077269;100
24.12.2024 07:00;;0;;0;;0;9,814681;100;7,179609;100
24.12.2024 08:00;;0;;0;;0;6,000477;100;2,628083;100
24.12.2024 09:00;;0;;0;;0;6,674347;100;1,569611;100
24.12.2024 10:00;;0;;0;;0;7,030871;100;3,219782;100
24.12.2024 11:00;;0;;0;;0;16,856106;100;11,989667;100
24.12.2024 12:00;;0;;0;;0;15,659504;100;8,908092;100
24.12.2024 13:00;;0;;0;;0;10,707905;100;7,019866;100
24.12.2024 14:00;;0;;0;;0;5,164202;100;2,604439;100
24.12.2024 15:00;;0;;0;;0;9,889246;100;6,42515;100
24.12.2024 16:00;;0;;0;;0;8,145468;100;5,272953;100
24.12.2024 17:00;;0;;0;;0;8,66116;100;6,045766;100
24.12.2024 18:00;;0;;0;;0;7,399671;100;5,942352;100
24.12.2024 19:00;;0;;0;;0;8,962335;100;7,814953;100
24.12.2024 20:00;;0;;0;;0;8,075367;100;7,634231;100
24.12.2024 21:00;;0;;0;;0;5,718391;100;4,314213;100
24.12.2024 22:00;;0;;0;;0;6,358677;100;4,571469;100
24.12.2024 23:00;;0;;0;;0;7,378051;100;5,47207;100
25.12.2024 00:00;;0;;0;;0;9,109348;100;7,074116;100
25.12.2024 01:00;;0;;0;;0;7,637027;100;6,495218;100
25.12.2024 02:00;;0;;0;;0;3,436307;100;3,006971;100
25.12.2024 03:00;;0;;0;;0;3,658759;100;2,754477;100
25.12.2024 04:00;;0;;0;;0;1,449228;100;0,532197;100
25.12.2024 05:00;;0;;0;;0;-0,95599;100;-1,879473;100
25.12.2024 06:00;;0;;0;;0;1,345838;100;0,946486;100
25.12.2024 07:00;;0;;0;;0;0,855917;100;0,50872;100
25.12.2024 08:00;;0;;0;;0;-1,297322;100;-1,524667;100
25.12.2024 09:00;;0;;0;;0;0,172803;100;-0,388689;100
25.12.2024 10:00;;0;;0;;0;-0,935053;100;-1,213881;100
25.12.2024 11:00;;0;;0;;0;2,940887;100;2,497154;100
25.12.2024 12:00;;0;;0;;0;6,078972;100;5,72133;100
25.12.2024 13:00;;0;;0;;0;3,978417;100;2,688588;100
25.12.2024 14:00;;0;;0;;0;4,361883;100;3,093158;100
25.12.2024 15:00;;0;;0;;0;7,986701;100;6,52177;100
25.12.2024 16:00;;0;;0;;0;9,812435;100;8,884673;100
25.12.2024 17:00;;0;;0;;0;11,570656;100;10,165658;100
25.12.2024 18:00;;0;;0;;0;11,676099;100;9,926512;100
25.12.2024 19:00;;0;;0;;0;8,422128;100;7,122839;100
25.12.2024 20:00;;0;;0;;0;0,324994;100;-1,300023;100
25.12.2024 21:00;;0;;0;;0;6,310921;100;4,723382;100
25.12.2024 22:00;;0;;0;;0;4,457911;100;3,301798;100
25.12.2024 23:00;;0;;0;;0;2,501849;100;1,254005;100
26.12.2024 00:00;;0;;0;;0;2,447123;100;2,083795;100
26.12.2024 01:00;;0;;0;;0;9,169213;100;8,742167;100
26.12.2024 02:00;;0;;0;;0;2,455765;100;1,878728;100
26.12.2024 03:00;;0;;0;;0;4,954982;100;4,344613;100
26.12.2024 04:00;;0;;0;;0;2,478201;100;1,985171;100
26.12.2024 05:00;;0;;0;;0;2,905504;100;2,66851;100
26.12.2024 06:00;;0;;0;;0;-3,440598;100;-4,122509;100
26.12.2024 07:00;;0;;0;;0;-3,24025;100;-3,247923;100
26.12.2024 08:00;;0;;0;;0;0,632066;100;-0,06561;100
26.12.2024 09:00;;0;;0;;0;4,367172;100;3,676283;100
26.12.2024 10:00;;0;;0;;0;9,535265;100;4,768957;100
26.12.2024 11:00;;0;;0;;0;6,384632;100;1,637601;100
26.12.2024 12:00;;0;;0;;0;8,44748;100;3,602567;100
26.12.2024 13:00;;0;;0;;0;7,660061;100;3,724222;100
26.12.2024 14:00;;0;;0;;0;6,482215;100;2,873993;100
26.12.2024 15:00;;0;;0;;0;7,500205;100;4,159418;100
26.12.2024 16:00;;0;;0;;0;4,486;100;2,945751;100
26.12.2024 17:00;;0;;0;;0;2,709591;100;1,22512;100
26.12.2024 18:00;;0;;0;;0;5,155476;100;4,155284;100
26.12.2024 19:00;;0;;0;;0;1,429564;100;0,548663;100
26.12.2024 20:00;;0;;0;;0;3,872328;100;2,594942;100
26.12.2024 21:00;;0;;0;;0;3,147795;100;1,888048;100
26.12.2024 22:00;;0;;0;;0;2,559256;100;0,327463;100
26.12.2024 23:00;;0;;0;;0;4,677268;100;1,636714;100
27.12.2024 00:00;;0;;0;;0;0,903034;100;-1,929182;100
27.12.2024 01:00;;0;;0;;0;5,821117;100;3,850818;100
27.12.2024 02:00;;0;;0;;0;5,852189;100;3,459854;100
27.12.2024 03:00;;0;;0;;0;2,423402;100;0,101837;100
